ID fornecimento,Data,ID Und Reab,Política Pública,Origem das mudas,Finalidade da doação,SomaDequant
1754,03-fev.-22,1328,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1755,03-fev.-22,1329,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1756,03-fev.-22,1330,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1757,03-fev.-22,1331,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1758,04-fev.-22,1339,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1759,04-fev.-22,1340,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1760,04-fev.-22,1334,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1761,04-fev.-22,1332,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1762,22-fev.-22,1333,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1763,04-fev.-22,1341,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1764,05-set.-14,1342,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1765,23-mai.-12,1343,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
1766,06-set.-13,1345,Programa Reflorestar (convencional),Granja do Ipê,convencional,155
1767,25-nov.-19,1346,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1768,26-nov.-19,1346,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1769,17-jan.-18,1349,Programa Reflorestar (convencional),Granja do Ipê,convencional,155
1770,17-jan.-18,1349,Programa Reflorestar (convencional),Casa do Cerrado,convencional,45
1771,14-set.-12,1350,Programa Reflorestar (convencional),Granja do Ipê,convencional,600
1772,05-nov.-12,1352,Programa Reflorestar (convencional),Casa do Cerrado,convencional,110
1773,26-set.-12,1353,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
1774,08-fev.-22,1338,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1775,08-fev.-13,1354,Programa Reflorestar (convencional),Casa do Cerrado,convencional,155
1776,31-ago.-11,1355,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1777,12-nov.-18,1358,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1778,08-fev.-22,1359,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1779,25-jan.-16,1360,Programa Reflorestar (convencional),Granja do Ipê,convencional,2514
1780,25-jan.-16,1360,Programa Reflorestar (convencional),Granja do Ipê,convencional,5000
1781,10-fev.-22,423,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1782,01-jan.-17,1362,Programa Reflorestar (convencional),Granja do Ipê,convencional,245
1783,01-jan.-17,1362,Programa Reflorestar (convencional),Granja do Ipê,convencional,55
1784,08-fev.-13,1363,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1785,19-dez.-13,1363,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1786,14-jan.-20,1364,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1787,28-nov.-12,1365,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1788,15-out.-12,1368,Programa Reflorestar (convencional),Casa do Cerrado,convencional,20
1789,24-abr.-12,1369,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1790,08-mar.-13,1369,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1791,29-dez.-10,1370,Programa Reflorestar (convencional),Granja do Ipê,convencional,230
1792,20-nov.-09,1371,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1793,07-jan.-14,1371,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1794,12-fev.-15,1371,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1795,24-nov.-15,1371,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1796,31-jan.-18,1371,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1797,25-abr.-12,1372,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1798,26-jan.-16,1373,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1799,04-jan.-12,1374,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1800,17-out.-18,1375,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1801,11-nov.-11,1376,Programa Reflorestar (convencional),Casa do Cerrado,convencional,400
1802,19-dez.-13,1377,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1803,30-jun.-12,1379,Programa Reflorestar (convencional),Casa do Cerrado,convencional,150
1804,22-fev.-13,1379,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1805,25-jan.-16,1379,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1806,30-jan.-13,1380,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1808,07-dez.-11,101,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1809,01-dez.-15,101,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
1810,31-dez.-12,1382,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1811,09-mar.-15,1382,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1812,15-jan.-13,1382,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1813,24-nov.-15,1382,Programa Reflorestar (convencional),Granja do Ipê,convencional,350
1814,07-dez.-16,1383,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1815,11-dez.-11,1384,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1816,04-mar.-22,1335,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1817,16-fev.-22,1145,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1818,14-jan.-13,1411,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1819,03-dez.-15,1384,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1820,15-fev.-12,1412,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
1821,03-out.-12,1413,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1822,11-nov.-11,1111,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
1823,28-set.-13,1414,Programa Reflorestar (convencional),Casa do Cerrado,convencional,150
1824,19-dez.-13,1415,Programa Reflorestar (convencional),Casa do Cerrado,convencional,120
1825,28-mar.-18,1416,Programa Reflorestar (convencional),Granja do Ipê,convencional,25
1826,01-nov.-12,1418,Programa Reflorestar (convencional),Casa do Cerrado,convencional,140
1827,17-dez.-13,1419,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1828,25-nov.-14,1419,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1829,01-dez.-15,1419,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
1830,14-fev.-13,1420,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1831,29-ago.-14,1420,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1832,10-out.-12,1421,Programa Reflorestar (convencional),Casa do Cerrado,convencional,25
1833,12-dez.-13,1422,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
1834,30-set.-14,1423,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
1835,17-fev.-22,571,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1836,16-fev.-22,1336,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1837,04-mar.-22,1356,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1838,21-fev.-22,1235,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1839,23-fev.-22,1136,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1840,22-fev.-22,1397,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1841,23-fev.-22,1388,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1842,25-fev.-22,1391,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1843,25-fev.-22,1387,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1844,25-fev.-22,1389,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1845,23-fev.-22,1406,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1846,23-fev.-22,1386,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1849,24-fev.-22,743,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1850,23-fev.-22,1396,Programa Reflorestar (convencional),Granja do Ipê,convencional,105
1851,20-nov.-12,1438,Programa Reflorestar (convencional),Casa do Cerrado,convencional,195
1852,09-abr.-14,1439,Programa Reflorestar (convencional),Casa do Cerrado,convencional,250
1853,27-dez.-11,1103,Programa Reflorestar (convencional),Casa do Cerrado,convencional,350
1854,15-fev.-13,1103,Programa Reflorestar (convencional),Granja do Ipê,convencional,350
1855,29-nov.-13,1440,Programa Reflorestar (convencional),Casa do Cerrado,convencional,180
1856,05-jan.-12,1442,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1857,06-jan.-12,1443,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1858,06-ago.-12,1444,Programa Reflorestar (convencional),Casa do Cerrado,convencional,600
1859,25-jan.-13,1444,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1860,21-nov.-18,1445,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1861,11-out.-12,1446,Programa Reflorestar (convencional),Casa do Cerrado,convencional,20
1862,26-set.-14,1447,Programa Reflorestar (convencional),Casa do Cerrado,convencional,330
1863,05-mar.-16,1447,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1864,05-out.-12,1448,Programa Reflorestar (convencional),Casa do Cerrado,convencional,25
1865,17-dez.-14,1449,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
1866,02-dez.-15,1449,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1867,22-out.-12,1450,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1868,14-jan.-14,1451,Programa Reflorestar (convencional),Casa do Cerrado,convencional,350
1869,08-dez.-10,1452,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1870,15-abr.-11,1453,Programa Reflorestar (convencional),Casa do Cerrado,convencional,2000
1871,04-nov.-10,1454,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1872,27-mar.-13,1455,Programa Reflorestar (convencional),Casa do Cerrado,convencional,600
1873,08-dez.-14,1455,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
1874,03-mar.-22,577,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1875,24-fev.-22,1399,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1876,24-fev.-22,1400,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1877,28-set.-12,1456,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1878,05-out.-12,1456,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1879,05-dez.-10,1457,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1880,12-out.-11,1457,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1881,09-fev.-12,1457,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1882,01-abr.-11,1458,Programa Reflorestar (convencional),Casa do Cerrado,convencional,80
1883,24-jan.-18,1459,Programa Reflorestar (convencional),Granja do Ipê,convencional,365
1884,24-jan.-18,1459,Programa Reflorestar (convencional),Casa do Cerrado,convencional,75
1885,26-jan.-18,1461,Programa Reflorestar (convencional),Granja do Ipê,convencional,80
1886,03-dez.-14,1462,Programa Reflorestar (convencional),Granja do Ipê,convencional,160
1887,03-mar.-22,1424,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1888,04-mar.-22,1437,Programa Reflorestar (convencional),Granja do Ipê,convencional,120
1889,25-fev.-22,1428,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1890,25-fev.-22,1429,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1891,03-mar.-22,1430,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1892,25-fev.-22,2023,Programa Reflorestar (convencional),Granja do Ipê,convencional,70
1893,03-mar.-22,1434,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1894,03-mar.-22,1464,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1895,07-mar.-22,380,Programa Reflorestar (convencional),Granja do Ipê,convencional,120
1896,07-mar.-22,832,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1897,04-mar.-22,1432,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1898,04-mar.-22,274,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1899,03-mar.-22,1469,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1900,07-dez.-11,1472,Programa Reflorestar (convencional),Casa do Cerrado,convencional,222
1901,02-dez.-13,1472,Programa Reflorestar (convencional),Granja do Ipê,convencional,110
1902,26-out.-12,1473,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1903,17-mai.-12,1474,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1904,10-mai.-13,1475,Programa Reflorestar (convencional),Granja do Ipê,convencional,1000
1905,01-jan.-19,1476,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1906,04-nov.-14,1478,Programa Reflorestar (convencional),Casa do Cerrado,convencional,350
1907,01-jan.-10,1479,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1908,05-jan.-12,1480,Programa Reflorestar (convencional),Granja do Ipê,convencional,80
1909,14-dez.-12,1481,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
1910,30-dez.-19,1482,Programa Reflorestar (convencional),Granja do Ipê,convencional,60
1911,07-nov.-12,1483,Programa Reflorestar (convencional),Granja do Ipê,convencional,370
1912,13-nov.-13,1483,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1913,28-nov.-18,1484,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1914,01-nov.-16,1486,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1915,04-mar.-22,1487,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1916,21-out.-13,1492,Programa Reflorestar (convencional),Casa do Cerrado,convencional,120
1917,20-dez.-13,1493,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1918,13-fev.-14,1494,Programa Reflorestar (convencional),Casa do Cerrado,convencional,700
1919,04-dez.-18,1494,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1920,14-jan.-20,1494,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1921,29-jan.-13,1495,Programa Reflorestar (convencional),Casa do Cerrado,convencional,600
1922,01-jan.-17,1495,Programa Reflorestar (convencional),Granja do Ipê,convencional,80
1923,01-dez.-17,1495,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
1924,22-nov.-17,1496,Programa Reflorestar (convencional),Casa do Cerrado,convencional,162
1925,22-nov.-17,1496,Programa Reflorestar (convencional),Granja do Ipê,convencional,115
1926,25-abr.-13,1498,Programa Reflorestar (convencional),Casa do Cerrado,convencional,60
1927,22-jan.-18,1499,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1928,06-dez.-10,1500,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1929,05-dez.-11,1501,Programa Reflorestar (convencional),Casa do Cerrado,convencional,250
1930,15-dez.-15,1501,Programa Reflorestar (convencional),Granja do Ipê,convencional,2200
1931,05-mai.-12,1502,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1932,27-jan.-12,1465,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
